时段 (Time),区域 (Zone)(Asset),乐章 (Beat)(Narrative),张力(1-10),核心目标 (Objective)(UI Guide),核心障碍 (Obstacle)(The Problem),关键获取 (Acquisition)(The Solution),能力验证 (Verification)(The Test),地图关键点 (POIs)(System/Secret)
"20:00-30:00
(600s)","Z1d. 冰川走廊
(Exploration Corridor)","P1-A. 余震
(Aftershock)",3,"探索冰川内部
收集情报","[无战斗] 冰川走廊是一条蜿蜒的自然隧道，两侧是半透明冰壁。
[环境叙事] 冰壁中封冻着巨大的鸣钟者——它们的姿态像在演奏。
[互动] 射击冰壁上的共振点(发光)→播放对应的乐器声音片段。
[地形] 走廊有上下分层，高处有收集品。","[无新获取]
(叙事/探索段)","【验证：环境观察+收集】
1. 射击共振点 → 了解声音在这个世界的意义
2. 高处平台需要精准跳跃 → 收集品作为奖励
3. 冰壁中的鸣钟者雕像可以近距离观察(Lore)
4. 走廊尽头有一个巨大的耳朵形状的洞口 → 通向峡谷","[叙事] 守夜人解释鸣钟者文明历史。
[收集] 共振点x6(解锁完整旋律=成就)。
[Lore] 冰封鸣钟者x4(每个有文字说明)。
[秘密] 走廊分岔处的隐藏房间(射击看似死路的薄冰壁)。
[节奏] 纯环境音+偶尔的共振乐声。"
"30:00-40:00
(600s)","Z2a. 叹息峡谷·上层
(Vertical Arena)","P2-A. 叹息
(The Sigh)",8,"攻克峡谷上层
到达叹息墙","[敌人] 碎晶爬行者x4 + 静滞浮雷x3。浮雷从峡谷两壁缓慢飘出。
[地形] 垂直峡谷——需要在悬崖边的窄道上战斗，掉落=伤害+重生。
[机制] 浮雷爆炸会震碎脚下的平台(环境互动)。
[精英] 峡谷中段有1只巨型浮雷(血厚,爆炸范围极大)。","[无新获取]
(用实弹应对
混合编队)","【验证：空间管理+优先级判断】
1. 浮雷优先击杀(低血量但高威胁) → 教学优先级
2. 窄道战斗 → 不能只顾输出,要注意脚下
3. 巨型浮雷需要引到平台边缘 → 利用爆炸震碎敌人脚下地面
4. 爬行者+浮雷混编 → 教学处理多威胁
5. 向下推进的垂直关卡设计","[战斗] 混合编队首次出现。
[地形] 垂直战斗教学。
[秘密] 峡谷壁上的隐藏洞穴(需跳跃到达)。
[叙事] 越往深处，风声越像叹息。
[设计意图] 混合兵种+立体战场。"
"40:00-50:00
(600s)","Z2b. 叹息墙·前厅
(Puzzle + Safe Room)","P2-A. 解码
(Deciphering)",3,"破解叹息墙
获取涟漪","[机关] 叹息之墙完全挡路。物理免疫,攻击泛蓝色涟漪。
[环境] 墙前的大厅有4个共振水晶柱，每个发出不同音高的光。
[NPC] 守夜人投影出现，进行一段较长的叙事对话。
[解谜] 需要先击败墙前的精英爬行者(金色)才能拾取涟漪。","[星核：涟漪]
(声波弹)
击败精英爬行者
掉落","【验证：BOSS前哨战 + 环境解谜】
1. 精英爬行者是加强版——再生盾更厚,会召唤2只小爬行者
2. 击败后拾取涟漪 → 星图UI教学切换武器
3. 涟漪射击共振水晶 → 水晶亮起+发出音效
4. 4个水晶全部激活 → 叹息墙震碎(过场动画)
5. 守夜人解释声波武器的对话本质","[硬锁] 叹息之墙(涟漪+共振水晶)。
[武器获取] 涟漪(精英战奖励)。
[叙事] N-03+N-04触发。
[教学] 武器切换+环境互动。
[锚点B] 墙后安全室(存档点)。"
"50:00-60:00
(600s)","Z2c. 叹息峡谷·下层
(Mixed Arena)","P2-A. 新声
(New Voice)",8,"用新武器清扫峡谷下层
到达Z3入口","[敌人] 碎晶爬行者x6 + 静滞浮雷x4。
[机制] 峡谷下层有3堵小型叹息墙(薄版)挡住通路，需要涟漪击碎。
[环境] 声波击碎墙壁时会产生音波冲击——击退附近的敌人。
[新体验] 用涟漪射击冰壁 → 发现隐形回音路(软锁/秘密)。","[无新获取]
(实弹+涟漪
双武器实战)","【验证：双武器切换+环境利用】
1. 实弹清理爬行者(持续输出) → 切涟漪破墙 → 再切回实弹
2. 音波冲击可以击退浮雷(策略性利用)
3. 隐形回音路上有HP恢复(风险/回报)
4. 最终门前有一波混合突袭(爬行者+浮雷同时)
5. 通过后看到Z3回音枢纽的远景(Hook)","[战斗] 双武器实战考验。
[秘密] 隐形回音路(涟漪发现)。
[叙事] 峡谷回声中传来大合唱的残响。
[锚点C] Z3入口远景(下一章节Hook)。
[节奏] 结尾高潮→远景→好奇心驱动。"
,,,,,,,,
"方案一·心流曲线(60min)：",,,,,,,,
"  0:00  ████████░░ 8/10  [钟摆UP] 冰崩逃跑-纯机动",,,,,,,,
"  5:00  ███░░░░░░░ 3/10  [钟摆DN] 高地探索-武器获取",,,,,,,,
" 10:00  ████████░░ 8/10  [钟摆UP] 三波递增战斗-精英初遇",,,,,,,,
" 20:00  ███░░░░░░░ 3/10  [钟摆DN] 冰川走廊-叙事探索",,,,,,,,
" 30:00  ████████░░ 8/10  [钟摆UP] 垂直峡谷-混合编队",,,,,,,,
" 40:00  ███░░░░░░░ 3/10  [钟摆DN] 叹息墙解谜-涟漪获取",,,,,,,,
" 50:00  ████████░░ 8/10  [钟摆UP] 双武器实战-峡谷清扫",,,,,,,,
"方案一·特点：极其规律的高低交替，玩家可以预期节奏。每个低谷都是充电站，每个高峰都是放电场。",,,,,,,,
"优势：节奏清晰，不会疲劳；每段都有明确目的。",,,,,,,,
"风险：过于规律可能显得机械；缺乏意外感。",,,,,,,,
,,,,,,,,
,,,,,,,,
"【方案二：洋葱层型 — The Onion】",,,,,,,,
"设计理念：每一个时段都剥开一层，从纯表象(冰雪)到机制(战斗)到真相(叙事)到情感(道德)。张力从1缓慢攀升到9，中间几乎不回落。",,,,,,,,
"参考游戏：《Inside》无回头路的持续升级 + 《Outer Wilds》层层揭秘 + 《Celeste》逐步加难",,,,,,,,
"核心节奏公式：每层新增一个系统/概念，永不回撤。复杂度单调递增。",,,,,,,,
,,,,,,,,
时段 (Time),区域 (Zone)(Asset),乐章 (Beat)(Narrative),张力(1-10),核心目标 (Objective)(UI Guide),核心障碍 (Obstacle)(The Problem),关键获取 (Acquisition)(The Solution),能力验证 (Verification)(The Test),地图关键点 (POIs)(System/Secret)
"0:00-8:00
(480s)","Z1a. 坠机冰原
(Open + Linear)","第一层：表象
(Surface)",1,"感受世界
学会移动","[纯环境] 没有任何敌人、UI、任务提示。只有无尽的冰原和远处的极光。
[设计] 故意什么都不告诉玩家——让好奇心驱动前进。
[引导] 唯一的线索是远处地平线上隐约闪烁的光点(主路方向)。
[环境] 脚步声被冰面吸收——玩家会注意到这里太安静了。","[基础移动]
(冲刺/跳跃/二段跳)
渐进解锁：
0s视角 30s移动
60s冲刺 120s跳跃","【验证：无(纯体验)】
1. 不设验证——让玩家按自己的节奏探索
2. 坠机残骸可互动(数据终端x3)
3. 冰面上的裂纹组成隐约的图案(伏笔)
4. 如果玩家尝试回头 → 发现身后冰面已碎裂(单向)","[锚点A] 坠机残骸(可互动)。
[叙事] N-01触发但极简。
[秘密] 冰面裂纹图案=鸣钟者文字(后期解读)。
[设计意图] 用缺失制造好奇。8分钟的安静是一个赌注。"
"8:00-16:00
(480s)","Z1b. 冰原·第二层
(Tutorial Arena)","第二层：机制
(Mechanism)",4,"获取武器
学会战斗基础","[触发] 走到冰原中央时，地面裂开，星图补给仓从地下升起(过场)。
[敌人] 拾取武器后，碎晶爬行者x3从冰面下钻出(N-02触发)。
[教学] 逐个出现：第1只(纯血)→第2只(再生盾)→第3只(快速型)。
[环境] 战斗后远山变红(叙事伏笔)。","[星核：实弹]
(机枪)
星图补给仓
(地面裂开升起)","【验证：武器系统三连教学】
1. 第1只爬行者 → 教学射击(点射即死)
2. 第2只爬行者(再生盾) → 教学持续输出
3. 第3只爬行者(快速型) → 教学边退边打
4. 每只之间有10秒间隔
5. 全灭后获得HP回复","[武器获取] 星图补给仓(仪式感开启)。
[叙事] N-02触发：远山变红。
[教学] 三只怪=三个课程。
[设计意图] 每个机制的引入都是独立的。"
"16:00-24:00
(480s)","Z1c. 冰原·第三层
(Narrative Discovery)","第三层：真相
(Truth)",5,"发现鸣钟者遗迹
理解大静默","[无主动战斗] 战斗结束后，冰面进一步裂开，露出地下的鸣钟者遗迹入口。
[环境叙事] 遗迹内有完整的壁画长廊。
[互动] 射击壁画旁的共振点 → 壁画播放动态历史影像。
[被动威胁] 遗迹深处有2只碎晶爬行者巡逻(可绕过)。","[无新获取]
(叙事驱动段)","【验证：环境互动+Lore收集】
1. 壁画共振点x8 → 每个讲述一段历史
2. 理解大静默 → 声音是鸣钟者的生命
3. 巡逻爬行者可选战斗
4. 遗迹深处发现封闭的门(叹息墙缩影) → 伏笔
5. 遗迹出口通向峡谷上方观景台","[叙事] 守夜人解释鸣钟者文明和大静默。
[Lore] 壁画x8(完整解读=成就)。
[秘密] 隐藏的第9幅壁画。
[伏笔] 封闭的门→叹息墙铺垫。
[设计意图] 让玩家理解为什么而战。"
"24:00-36:00
(720s)","Z2a. 叹息峡谷
(Gauntlet + Puzzle)","第四层：考验
(Trial)",7,"穿越峡谷
获取涟漪
破解叹息墙","[综合] 峡谷是一条线性的考试走廊——交替出现战斗房和解谜房。
[战斗房x3] 每房5-8只碎晶爬行者+1-2只静滞浮雷,难度递增。
[解谜房x2] 共振机关(用射击激活共振点开门)。
[BOSS] 峡谷末端的精英爬行者(金色) → 击败掉落涟漪。
[硬锁] 叹息之墙。","[星核：涟漪]
(声波弹)
峡谷末端精英战
掉落","【验证：此前所有技能的综合考试】
1. 战斗房1(5只) → 基础射击+走位
2. 解谜房1(共振点x2) → 环境观察
3. 战斗房2(6只+浮雷) → 优先级+热量管理
4. 解谜房2(共振点x3) → 射击精准度
5. 战斗房3(8只+浮雷x2) → 综合考验
6. 精英战+涟漪获取+叹息墙破解","[战斗] 6个房间交替。
[精英] 金色爬行者(BOSS前哨)。
[武器获取] 涟漪。
[硬锁] 叹息之墙。
[叙事] N-03+N-04触发。
[设计意图] 12分钟的持续攀升。"
"36:00-48:00
(720s)","Z2b. 峡谷·深层
(Emotional Discovery)","第五层：情感
(Emotion)",6,"探索叹息墙背后
发现鸣钟者的真相","[转折] 墙后不是敌人——而是一片被声波保护的活着的花园。
[环境] 冰晶花朵在声波中绽放；鸣钟者幼体在远处观望(不攻击)。
[叙事] 守夜人揭示：大静默不是天灾——是鸣钟者自己造成的。
[战斗] 花园深处有碎晶爬行者x4守护一个数据终端。","[无新获取]
(叙事/情感段)","【验证：涟漪作为对话工具】
1. 用涟漪射击花朵 → 声波=生命(机制重定义)
2. 幼体互动 → 它们不是敌人
3. 战斗仍然存在 → 但战后反思
4. 数据终端揭示大静默真相 → 情感冲击
5. 花园尽头有通往Z3的自然过渡","[叙事] 大静默真相揭示(核心转折点)。
[互动] 声波花园(涟漪=生命)。
[NPC] 鸣钟者幼体(非敌对)。
[秘密] 安抚3只幼体 → 隐藏旋律碎片。
[设计意图] 从杀怪到理解的情感转变。"
"48:00-60:00
(720s)","Z2c → Z3入口
(Mixed + Cliffhanger)","第六层：抉择
(Choice)",9,"在道德模糊中前进
到达Z3入口","[转折] 离开花园后,碎晶爬行者和鸣钟者幼体混在一起战斗(内战?)。
[道德] 爬行者在攻击幼体——玩家可以：A.杀爬行者救幼体 B.无视冲过 C.全杀。
[战斗] 3个混战区域,每个有爬行者x4 + 幼体x2(中立)。
[机制] 误伤幼体会导致屏幕边缘泛红+伊恩惊呼。
[结尾] Z3入口被更大的叹息墙封锁。","[选择的后果]
(救幼体数量
影响后续NPC态度)","【验证：道德选择+精准战斗】
1. 混战中辨别敌友 → 爬行者(攻击性)+幼体(防御/逃跑)
2. 精准射击 → 不误伤幼体
3. 实弹精准打击 → 武器选择策略
4. 3个区域的选择记录 → 影响后续NPC态度
5. Z3入口的巨大叹息墙 → 悬念","[道德选择] 救/杀幼体(后果延续)。
[战斗] 混战3区域(精准度考验)。
[叙事] 伊恩对玩家选择的实时反应。
[Hook] Z3的巨大叹息墙(下一章悬念)。
[设计意图] 用选择创造个人叙事。"
,,,,,,,,
"方案二·心流曲线(60min)：",,,,,,,,
"  0:00  █░░░░░░░░░ 1/10  [层1] 纯表象-安静-好奇",,,,,,,,
"  8:00  ████░░░░░░ 4/10  [层2] 机制引入-逐个教学",,,,,,,,
" 16:00  █████░░░░░ 5/10  [层3] 真相揭示-叙事探索",,,,,,,,
" 24:00  ███████░░░ 7/10  [层4] 综合考试-持续升级",,,,,,,,
" 36:00  ██████░░░░ 6/10  [层5] 情感冲击-机制重定义",,,,,,,,
" 48:00  █████████░ 9/10  [层6] 道德抉择-精准战斗",,,,,,,,
"方案二·特点：单调递增的复杂度,每层新增一个维度(移动-战斗-叙事-综合-情感-道德)。",,,,,,,,
"优势：极强的叙事驱动力;每一层都在解锁新的理解维度;后段的道德选择创造强烈个人体验。",,,,,,,,
"风险：前8分钟可能太安静(流失风险);一旦错过叙事线索后续情感冲击会减弱;没有回头路。",,,,,,,,
,,,,,,,,
,,,,,,,,
"【方案三：双螺旋型 — Double Helix】",,,,,,,,
"设计理念：战斗线(红)和叙事线(蓝)像DNA双螺旋一样交替主导，每次交汇点都产生顿悟时刻。战斗段揭示机制，叙事段重新定义机制的意义。",,,,,,,,
"参考游戏：《最后生还者》战斗/探索交替 + 《控制》战斗中发现Lore + 《Hades》死亡推进叙事",,,,,,,,
"核心节奏公式：[战斗] → [叙事重定义] → [用新理解再战斗] → 循环升级",,,,,,,,
,,,,,,,,
时段 (Time),区域 (Zone)(Asset),乐章 (Beat)(Narrative),张力(1-10),核心目标 (Objective)(UI Guide),核心障碍 (Obstacle)(The Problem),关键获取 (Acquisition)(The Solution),能力验证 (Verification)(The Test),地图关键点 (POIs)(System/Secret)
"0:00-5:00
(300s)","Z1a. 坠机冰原
(Cinematic Linear)","螺旋起点
(Origin Point)",4,"逃离坠机现场
(叙事+动作混合)","[混合开场] 过场CG(10s)展示坠机 → 立即接入可控逃跑段。
[环境] 飞船残骸在身后爆炸(视觉+音效冲击),碎片飞溅。
[敌人] 爆炸惊醒了3只碎晶爬行者,它们从冰面下钻出挡路。
[叙事] 逃跑过程中,伊恩的通讯持续进行(背景对话)。","[基础移动]
(冲刺/跳跃/二段跳)
开局自带","【验证：叙事中的动作教学】
1. CG无缝过渡到gameplay
2. 爆炸碎片需要冲刺躲避 → 教学冲刺
3. 冰裂缝需要跳跃越过 → 教学跳跃
4. 3只爬行者挡路但此时无武器 → 用二段跳越过
5. 伊恩的背景对话同时介绍星球基本情报","[锚点A] 坠机点(不可返回)。
[叙事] N-01触发：伊恩+守夜人紧急对话。
[设计意图] CG到gameplay无缝衔接。
[音效] 爆炸→寂静→风声(3层音效过渡)。"
"5:00-12:00
(420s)","Z1b. 冰原·声的遗迹
(Open Exploration)","蓝螺旋1：认知
(Blue Helix 1)",2,"探索冰原
理解世界的声音","[纯探索] 逃跑结束后到达一片开阔冰原。远处有一组奇异的冰雕群。
[环境] 冰雕是冻结的鸣钟者——它们的姿态像在演奏不同乐器。
[互动] 靠近冰雕会听到微弱的残留旋律(每个不同)。
[引导] 冰原中央有一个发光的星图补给仓(主目标)。
[教学] 拾取实弹后,用子弹射击冰雕 → 冰雕碎裂释放旋律片段。","[星核：实弹]
(机枪)
冰原中央
星图补给仓","【验证：武器作为探索工具】
1. 星图UI弹出 → 装备教学
2. 射击冰雕 → 释放旋律(射击=解锁信息)
3. 7座冰雕=7段旋律 → 拼凑成完整曲目(可选收集)
4. 射击环境冰柱 → 环境可破坏(建立认知)
5. 这个阶段的射击不是为了杀戮,是为了听","[武器获取] 星图补给仓(安全获取)。
[Lore] 冰雕x7(旋律碎片=鸣钟者历史)。
[秘密] 全部7座解锁=隐藏成就+旋律完整播放。
[叙事] 守夜人解释鸣钟者与声音的关系。
[设计意图] 重新定义射击=对话/探索。"
"12:00-20:00
(480s)","Z1c. 冰原·觉醒战场
(Arena Sequence)","红螺旋1：暴力
(Red Helix 1)",7,"消灭入侵的爬行者
保护冰雕群","[触发] 玩家射击冰雕后,远山变红(N-02) → 大量爬行者被声音吸引而来。
[敌人] 三波战斗：Wave1(5只)→ Wave2(8只+浮雷x2)→ Wave3(10只+金色精英)。
[机制] 爬行者会优先攻击冰雕——如果冰雕被全部摧毁,旋律永远丢失(后果)。
[环境] 玩家可以选择保护冰雕(高难)或放弃冰雕(低难但失去Lore)。","[无新获取]
(实弹实战
三波递增)","【验证：战斗+保护目标】
1. Wave1 → 基础战斗,爬行者分散攻击冰雕
2. Wave2 → 浮雷威胁+爬行者混编,需要优先级判断
3. Wave3 → 精英爬行者直奔最大冰雕,必须拦截
4. 保护冰雕=高难度(分散注意力)但保留Lore
5. 全灭后清点存活冰雕数量(影响后续叙事细节)","[战斗] 保护目标式三波战斗(新机制)。
[叙事] N-02触发：远山变红。
[后果] 存活冰雕数影响后续叙事。
[精英] 金色爬行者(血厚+AI锁定冰雕)。
[设计意图] 战斗有了意义——不再是单纯杀怪。"
"20:00-28:00
(480s)","Z1d. 冰原·战后余波
(Narrative Aftermath)","蓝螺旋2：反思
(Blue Helix 2)",3,"清点战果
重新理解敌人","[战后] 战场上散落着爬行者的碎片。靠近碎片会发现——它们也在发出微弱的旋律。
[叙事转折] 守夜人分析：爬行者不是入侵者——它们是被声音吸引的鸣钟者碎片。
[互动] 用实弹射击爬行者碎片 → 碎片爆裂。
[引导] 战场边缘有通往峡谷的下坡路。路上有2只休眠爬行者(不攻击)。","[无新获取]
(反思+重定义段)","【验证：认知刷新】
1. 检查战场 → 发现爬行者碎片的旋律性质
2. 守夜人的分析 → 它们只是走调的音符
3. 休眠爬行者 → 看到安静时的敌人是什么样子
4. 玩家开始质疑：之前的杀戮是否必要?
5. 通向峡谷的路上有战后补给","[叙事] 关键认知转折：敌人=走调的鸣钟者碎片。
[互动] 爬行者碎片(旋律残留)。
[NPC] 休眠爬行者(不攻击,可观察)。
[收集] 战场补给箱x3。
[设计意图] 用战后安静放大反思效果。"
"28:00-38:00
(600s)","Z2a. 叹息峡谷
(Combat Gauntlet)","红螺旋2：觉悟战
(Red Helix 2)",8,"带着新认知穿越峡谷","[战斗] 峡谷中的爬行者和浮雷。但这次玩家注意到——受伤的爬行者会发出哭泣般的音效。
[敌人] 碎晶爬行者x12(分4组,每组3只)+静滞浮雷x6。密度比之前高。
[机制] 部分爬行者是歌唱型——它们不攻击,只站在原地发出旋律。杀它们=沉默一个声音。
[精英] 峡谷尽头的金色爬行者(守门) → 击败掉落涟漪。
[硬锁] 叹息之墙。","[星核：涟漪]
(声波弹)
击败金色精英
掉落","【验证：带着认知的战斗完全不同】
1. 歌唱型爬行者 → 杀不杀?(不杀=安全通过,杀=获得碎片)
2. 攻击型爬行者 → 必须消灭(它们会攻击歌唱型同伴!)
3. 识别敌我 → 比单纯DPS check更考验观察力
4. 精英战 → 金色爬行者用歌唱型做肉盾(道德困境)
5. 涟漪获取+叹息墙破解 → 双武器教学","[战斗] 敌我辨别+精准打击。
[道德] 歌唱型爬行者(杀/放)。
[武器获取] 涟漪(精英战奖励)。
[硬锁] 叹息之墙(涟漪破解)。
[叙事] N-03+N-04触发。
[设计意图] 同样的敌人,不同的感受。"
"38:00-48:00
(600s)","Z2b. 叹息墙后
(Narrative Discovery)","蓝螺旋3：共鸣
(Blue Helix 3)",4,"用涟漪探索墙后世界
发现声波的真正用途","[环境] 叹息墙后是一条声的走廊——墙壁上有活着的共振水晶(脉动发光)。
[互动] 用涟漪射击水晶 → 水晶回应不同音调 → 连锁激活相邻水晶(涟漪效应)。
[叙事] 走廊深处有鸣钟者的乐谱室——破碎的乐谱散落一地。
[发现] 涟漪射击乐谱 → 乐谱演奏出古老的旋律 → 揭示示巴星的核心问题。
[教学] 涟漪射击隐形回音路上方 → 平台显形3秒(软锁教学)。","[无新获取]
(涟漪功能深化)","【验证：涟漪的多重用途】
1. 射击水晶 → 环境互动(涟漪=触发器)
2. 射击乐谱 → Lore解锁(涟漪=考古工具)
3. 射击隐形回音路 → 平台显形(涟漪=路径创建器)
4. 射击鸣钟者壁画 → 壁画动态播放(涟漪=播放器)
5. 一把武器,四种用途——核心认知建立","[教学] 涟漪四重用途(战斗/触发/考古/路径)。
[Lore] 乐谱室(鸣钟者文明核心)。
[秘密] 隐形回音路后的隐藏房间。
[叙事] 示巴星核心问题揭示。
[设计意图] 让涟漪从武器变成语言。"
